date,ETF,Sector,Close,Volume,return_5d,return_20d
2024-11-18,XLF.US,Financials,50.02,27146818,0.020791683326669252,-0.018392642942822945
2024-11-19,XLF.US,Financials,49.69,27014709,0.02958341718655655,-0.04145703360837183
2024-11-20,XLF.US,Financials,49.54,33932482,0.03471941865159467,-0.03512313282196211
2024-11-21,XLF.US,Financials,50.17,50881767,0.023320709587402844,-0.03308750249152892
2024-11-22,XLF.US,Financials,50.73,42050839,0.001971220185294831,-0.045535186280307394
2024-11-25,XLF.US,Financials,51.06,47492548,-0.011946729338033646,-0.04054054054054057
2024-11-26,XLF.US,Financials,51.16,28418403,-0.017591868647380715,-0.040070367474589474
2024-11-27,XLF.US,Financials,51.26,31803721,-0.016582130316035948,-0.048966055403823594
2024-11-29,XLF.US,Financials,51.34,15178418,-0.018309310479158625,-0.0596026490066226
2024-12-02,XLF.US,Financials,50.83,55483579,-0.022034231752901756,-0.04918355301987021
2024-12-03,XLF.US,Financials,50.45,46924282,-0.014866204162537144,-0.04440039643211102
2024-12-04,XLF.US,Financials,50.26,41017433,-0.009152407481098357,-0.03322721846398713
2024-12-05,XLF.US,Financials,50.41,33599281,-0.016464987105732964,-0.039079547708787965
2024-12-06,XLF.US,Financials,50.4,23439352,-0.017063492063492003,-0.04107142857142854
2024-12-09,XLF.US,Financials,49.71,41998283,-0.005230335948501308,-0.024542345604506077
2024-12-10,XLF.US,Financials,49.7,38861785,-0.012072434607645954,-0.04788732394366202
2024-12-11,XLF.US,Financials,49.8,35035893,-0.04357429718875494,-0.04297188755020087
2024-12-12,XLF.US,Financials,49.58,23107260,-0.03590157321500609,-0.02682533279548205
2024-12-13,XLF.US,Financials,49.54,39160444,-0.020791279773920035,-0.0012111425111022145
2024-12-16,XLF.US,Financials,49.45,35242760,-0.020829120323559214,0.00728008088978771
2024-12-17,XLF.US,Financials,49.1,46103332,-0.002240325865580428,0.02301425661914447
2024-12-18,XLF.US,Financials,47.63,72399490,0.031072853243753862,0.06340541675414646
2024-12-19,XLF.US,Financials,47.8,63641042,0.01987447698744771,0.054602510460251
2024-12-20,XLF.US,Financials,48.51,56066149,-0.0047412904555761415,0.045145330859616584
2024-12-23,XLF.US,Financials,48.42,43033305,-0.0018587360594796154,0.05018587360594795
2024-12-24,XLF.US,Financials,48.99,18350465,-0.015921616656460524,0.04939783629312089
2024-12-26,XLF.US,Financials,49.11,20807209,-0.010588474852372132,0.04500101812258195
2024-12-27,XLF.US,Financials,48.75,33852395,-0.0063589743589743675,0.051897435897436006
2024-12-30,XLF.US,Financials,48.28,34819775,0.0010356255178127771,0.0722866611433306
2024-12-31,XLF.US,Financials,48.33,25170529,0.003310573142975448,0.06496999793089175
2025-01-02,XLF.US,Financials,48.21,35879122,-0.018460900228168486,0.06326488280439735
2025-01-03,XLF.US,Financials,48.59,25198141,-0.019139740687384332,0.0524799341428277
2025-01-06,XLF.US,Financials,48.44,54289944,-0.003922378199834764,0.06688687035507845
2025-01-07,XLF.US,Financials,48.33,57682699,0.02379474446513541,0.07821229050279332
2025-01-08,XLF.US,Financials,48.49,36422023,0.027222107651062144,0.06867395339245208
2025-01-10,XLF.US,Financials,47.32,53128705,0.06149619611158075,0.08643279797125936
2025-01-13,XLF.US,Financials,47.66,36002819,0.06273604699958035,0.08140998741082672
2025-01-14,XLF.US,Financials,48.25,39353252,0.04476683937823833,0.06445595854922281
2025-01-15,XLF.US,Financials,49.48,61176908,0.024656426839126944,0.044866612772837655
2025-01-16,XLF.US,Financials,49.81,33830433,0.020879341497691106,0.03995181690423588
2025-01-17,XLF.US,Financials,50.23,43693111,0.023491937089388903,0.03862233724865627
2025-01-21,XLF.US,Financials,50.65,33267467,0.013228035538005889,0.03040473840078972
2025-01-22,XLF.US,Financials,50.41,37226405,0.017258480460226266,0.01944058718508246
2025-01-23,XLF.US,Financials,50.7,32048845,0.02110453648915178,0.0009861932938854956
2025-01-24,XLF.US,Financials,50.85,39088665,0.012192723697148411,0.0031465093411995326
2025-01-27,XLF.US,Financials,51.41,61707423,-0.002917720287881731,-0.008753160863645082
2025-01-28,XLF.US,Financials,51.32,39885275,-0.0035074045206546778,-0.009158222915042868
2025-01-29,XLF.US,Financials,51.28,43612187,0.007800312012480548,-0.0029251170046801223
2025-01-30,XLF.US,Financials,51.77,64250481,0.006567510141008315,0.007919644581804164
2025-01-31,XLF.US,Financials,51.47,40429466,0.006800077715173991,
2025-02-03,XLF.US,Financials,51.26,77416229,0.002926258291065187,
2025-02-04,XLF.US,Financials,51.14,41742731,0.007821666014861117,
2025-02-05,XLF.US,Financials,51.68,34758570,-0.006191950464396245,
2025-02-06,XLF.US,Financials,52.11,34355928,-0.007867971598541468,
2025-02-07,XLF.US,Financials,51.82,40601439,-0.0003859513701274242,
2025-02-10,XLF.US,Financials,51.41,37921492,0.014783116125267615,
2025-02-11,XLF.US,Financials,51.54,45162865,0.012611563833915485,
2025-02-12,XLF.US,Financials,51.36,45473140,0.0005841121495326895,
2025-02-13,XLF.US,Financials,51.7,36372211,-0.01837524177949712,
2025-02-14,XLF.US,Financials,51.8,29574275,-0.015250965250965254,
2025-02-18,XLF.US,Financials,52.17,33496807,-0.023193406172129616,
2025-02-19,XLF.US,Financials,52.19,31748520,-0.025675416746503088,
2025-02-20,XLF.US,Financials,51.39,47078883,-0.0050593500681066494,
2025-02-21,XLF.US,Financials,50.75,51789947,0.02817733990147775,
2025-02-24,XLF.US,Financials,51.01,56673859,,
2025-02-25,XLF.US,Financials,50.96,50132791,,
2025-02-26,XLF.US,Financials,50.85,31250488,,
2025-02-27,XLF.US,Financials,51.13,44378568,,
2025-02-28,XLF.US,Financials,52.18,63537098,,
2024-01-02,XLV.US,Healthcare,138.78,11785898,0.011168756304943184,0.011529038766392885
2024-01-03,XLV.US,Healthcare,138.55,9584991,0.017466618549260016,0.02634428004330558
2024-01-04,XLV.US,Healthcare,139.24,11649191,0.01170640620511354,0.019750071818442905
2024-01-05,XLV.US,Healthcare,139.12,9437671,0.010063254744105743,0.023792409430707373
2024-01-08,XLV.US,Healthcare,140.35,7999385,-0.004773779836123926,0.02586391164944768
2024-01-09,XLV.US,Healthcare,140.33,9201275,-0.006627235801325515,0.028789282405757843
2024-01-10,XLV.US,Healthcare,140.97,9773320,-0.011278995530964009,0.022345179825494776
2024-01-11,XLV.US,Healthcare,140.87,7182331,-0.010009228366579137,0.022290054660325076
2024-01-12,XLV.US,Healthcare,140.52,8026508,-0.0032023911187021303,0.02618844292627376
2024-01-16,XLV.US,Healthcare,139.68,7426944,0.002076174112256579,0.022766323024055124
2024-01-17,XLV.US,Healthcare,139.4,8337301,-0.005093256814921121,0.03371592539454804
2024-01-18,XLV.US,Healthcare,139.38,8929332,-0.0064571674558761005,0.041397618022671834
2024-01-19,XLV.US,Healthcare,139.46,8842008,-0.0013623978201634523,0.04417037143266889
2024-01-22,XLV.US,Healthcare,140.07,7831379,0.0012850717498393838,0.03612479474548436
2024-01-23,XLV.US,Healthcare,139.97,6407411,0.004286632849896277,0.039151246695720454
2024-01-24,XLV.US,Healthcare,138.69,9104974,0.012185449563775208,0.06107145432258987
2024-01-25,XLV.US,Healthcare,138.48,10050187,0.026863084922010394,0.06773541305603725
2024-01-26,XLV.US,Healthcare,139.27,5759212,0.019530408558914303,0.056221727579521596
2024-01-29,XLV.US,Healthcare,140.25,6229620,0.015543672014260324,0.04627450980392167
2024-01-30,XLV.US,Healthcare,140.57,5940340,0.02425837660951835,0.038699580280287416
2024-01-31,XLV.US,Healthcare,140.38,10223101,0.02842285225815644,0.031628437099301854
2024-02-01,XLV.US,Healthcare,142.2,8503745,0.013502109704641496,0.029113924050633067
2024-02-02,XLV.US,Healthcare,141.99,10629354,0.014226353968589178,0.029086555391224733
2024-02-05,XLV.US,Healthcare,142.43,9631688,0.01242715720002785,0.018254581197781228
2024-02-06,XLV.US,Healthcare,143.98,10159041,-0.007778858174746328,0.01416863453257422
2024-02-07,XLV.US,Healthcare,144.37,7884600,-0.0018701946387754687,0.01613908706795031
2024-02-08,XLV.US,Healthcare,144.12,6672616,0.0071468220927004555,0.016028309741881852
2024-02-09,XLV.US,Healthcare,144.01,7447802,0.011179779182001415,0.016248871606138415
2024-02-12,XLV.US,Healthcare,144.2,6645456,0.00644937586685157,0.019625520110957195
2024-02-13,XLV.US,Healthcare,142.86,11170135,0.01812963740725171,0.025199496010079647
2024-02-14,XLV.US,Healthcare,144.1,9701053,0.021235253296322032,0.012768910478834217
2024-02-15,XLV.US,Healthcare,145.15,9294805,0.018670341026524317,0.0014467791939374308
2024-02-16,XLV.US,Healthcare,145.62,8424290,0.010163439088037185,-0.005493750858398649
2024-02-20,XLV.US,Healthcare,145.13,9120550,0.01109350237717921,0.004478743195755586
2024-02-21,XLV.US,Healthcare,145.45,7213773,0.003850120316259975,0.0
2024-02-22,XLV.US,Healthcare,147.16,9130025,-0.01590106007067138,-0.010328893721119892
2024-02-23,XLV.US,Healthcare,147.86,9194718,-0.010279994589476593,-0.01636683349114032
2024-02-26,XLV.US,Healthcare,147.1,7248352,-0.006662134602311243,-0.012644459551325538
2024-02-27,XLV.US,Healthcare,146.74,7374135,-0.011653264276952457,-0.006610331198037334
2024-02-28,XLV.US,Healthcare,146.01,8038813,6.84884596946489e-05,0.011643038148072105
2024-02-29,XLV.US,Healthcare,144.82,9435636,0.01298163237121952,0.020093909680983346
2024-03-01,XLV.US,Healthcare,146.34,8741586,0.0006150061500616033,0.0008883422167553778
2024-03-04,XLV.US,Healthcare,146.12,10657870,0.0015740487270736736,-0.013208321927183131
2024-03-05,XLV.US,Healthcare,145.03,9743609,0.013790250293042927,-0.006895125146521464
2024-03-06,XLV.US,Healthcare,146.02,8085410,0.0030132858512532668,-0.027872894124092773
2024-03-07,XLV.US,Healthcare,146.7,6438276,-0.005180640763462807,-0.023721881390592947
2024-03-08,XLV.US,Healthcare,146.43,7802515,-0.0073072457829679305,-0.02506317011541359
2024-03-11,XLV.US,Healthcare,146.35,7724013,-0.010454390160573923,-0.021045439016057266
2024-03-12,XLV.US,Healthcare,147.03,7143931,-0.008501666326599988,-0.03699925185336328
2024-03-13,XLV.US,Healthcare,146.46,7874171,-0.006896080841185426,-0.037211525331148576
2024-03-14,XLV.US,Healthcare,145.94,9605786,-0.0020556393038235754,-0.04817048101959709
2024-03-15,XLV.US,Healthcare,145.36,10570477,0.0005503577325260967,-0.04629884424876185
2024-03-18,XLV.US,Healthcare,144.82,6407158,0.0029001519127194175,-0.04239745891451452
2024-03-19,XLV.US,Healthcare,145.78,5240260,-6.859651529700361e-05,-0.05034984222801486
2024-03-20,XLV.US,Healthcare,145.45,8268171,0.015537985562048995,-0.04826400825025767
2024-03-21,XLV.US,Healthcare,145.64,8865259,0.014350453172205402,-0.045935182642131256
2024-03-22,XLV.US,Healthcare,145.44,5537224,0.007081958195819693,-0.04097909790979104
2024-03-25,XLV.US,Healthcare,145.24,5252964,-0.007229413384742589,-0.027127513081795618
2024-03-26,XLV.US,Healthcare,145.77,6942438,-0.01193661247170208,-0.033683199560952115
2024-03-27,XLV.US,Healthcare,147.71,8797533,-0.038995328684584774,-0.05273847403696441
2024-03-28,XLV.US,Healthcare,147.73,8090182,-0.03052866716306768,-0.05259595207473078
2024-04-01,XLV.US,Healthcare,146.47,7378313,-0.0253294189936506,-0.04123711340206182
2024-04-02,XLV.US,Healthcare,144.19,10776352,-0.006380470212913436,-0.026770233719397907
2024-04-03,XLV.US,Healthcare,144.03,8453547,-0.016940915087134578,-0.023953343053530474
2024-04-04,XLV.US,Healthcare,141.95,12685712,-0.006622050017611847,-0.010355759070095116
2024-04-05,XLV.US,Healthcare,143.22,9073220,-0.030093562351626857,-0.016687613461806916
2024-04-08,XLV.US,Healthcare,142.76,9128151,-0.028929672177080423,-0.00952647800504336
2024-04-09,XLV.US,Healthcare,143.27,10534543,-0.0320374118796678,-0.004885879807356885
2024-04-10,XLV.US,Healthcare,141.59,13052725,-0.022247333851260764,0.0034606963768628596
2024-04-11,XLV.US,Healthcare,141.01,8153938,-0.018296574711013314,0.01623998297993068
2024-04-12,XLV.US,Healthcare,138.91,13799443,0.0002879562306528083,0.03369087898639411
2024-04-15,XLV.US,Healthcare,138.63,10383735,0.006131428983625398,0.034768809060087946
2024-04-16,XLV.US,Healthcare,138.68,10170538,0.01889241419094323,0.03879434669743298
2024-04-17,XLV.US,Healthcare,138.44,8480148,0.017480496966194803,0.056053163825483976
2024-04-18,XLV.US,Healthcare,138.43,8105813,0.010763562811529237,0.05490139420645801
2024-04-19,XLV.US,Healthcare,138.95,9667295,0.007268801727240204,0.05296869377473912
2024-04-22,XLV.US,Healthcare,139.48,8531342,0.006811012331517263,0.04674505305420129
2024-04-23,XLV.US,Healthcare,141.3,8615525,-0.0068648266100495015,0.03503184713375784
2024-04-24,XLV.US,Healthcare,140.86,7378594,-0.001987789294334852,0.04011074826068417
2024-04-25,XLV.US,Healthcare,139.92,9693507,0.004002287021154904,0.03566323613493427
2024-04-26,XLV.US,Healthcare,139.96,6013758,0.00621606173192335,0.03186624749928546
2024-04-29,XLV.US,Healthcare,140.43,6388634,0.006907355978067464,0.01595100761945445
2024-04-30,XLV.US,Healthcare,140.33,9677720,0.01596237440319226,0.008765053801752964
2024-05-01,XLV.US,Healthcare,140.58,10710293,0.010670081092616357,0.007469056764831228
2024-05-02,XLV.US,Healthcare,140.48,8425562,0.020074031890660704,0.02292141230068334
2024-05-03,XLV.US,Healthcare,140.83,8539319,0.01959809699637849,0.02755094795143087
2024-05-06,XLV.US,Healthcare,141.4,5605118,0.014497878359264416,0.026379066478076307
2024-05-07,XLV.US,Healthcare,142.57,7720646,0.010451006523111595,0.02258539664726089
2024-05-08,XLV.US,Healthcare,142.08,5461097,0.02899774774774766,0.029490427927927998
2024-05-09,XLV.US,Healthcare,143.3,6821786,0.019050942079553268,0.021842288904396323
2024-05-10,XLV.US,Healthcare,143.59,6325067,0.01894282331638686,0.023539243679921995
2024-05-13,XLV.US,Healthcare,143.45,5351464,0.01777622865109807,0.02028581387242956
2024-05-14,XLV.US,Healthcare,144.06,6198799,0.015201999167013813,0.013813688740802466
2024-05-15,XLV.US,Healthcare,146.2,8433670,0.0021203830369356247,-0.0018467852257180173
2024-05-16,XLV.US,Healthcare,146.03,6741009,-0.00766965691981103,-0.001027186194617613
2024-05-17,XLV.US,Healthcare,146.31,7071646,-0.012917777322124402,-0.003964185633244521
2024-05-20,XLV.US,Healthcare,146.0,3890023,-0.02280821917808229,-0.0005479452054795164
2024-05-21,XLV.US,Healthcare,146.25,4048888,-0.03206837606837609,0.0010256410256410664
2024-05-22,XLV.US,Healthcare,146.51,6831234,-0.033308306600231985,0.0020476417991945883
2024-05-23,XLV.US,Healthcare,144.91,5155939,-0.008350010351252601,0.015043820302256705
2024-05-24,XLV.US,Healthcare,144.42,3949525,0.0020080321285143032,0.015302589669020872
2024-05-28,XLV.US,Healthcare,142.67,8375071,0.01724258779000487,0.02411158617789333
2024-05-29,XLV.US,Healthcare,141.56,6838269,0.029881322407459665,0.0304464538005087
2024-05-30,XLV.US,Healthcare,141.63,7395616,0.032761420602979596,0.02908988208712837
2024-05-31,XLV.US,Healthcare,143.7,7945890,0.018997912317327836,0.008559498956158818
2024-06-03,XLV.US,Healthcare,144.71,10298305,0.015617441780111818,-0.0021422154654135994
2024-06-04,XLV.US,Healthcare,145.13,6964248,0.008475160201198984,-0.012609384689588499
2024-06-05,XLV.US,Healthcare,145.79,5373456,0.0017833870635848292,-0.009465669799025966
2024-06-06,XLV.US,Healthcare,146.27,5425770,-0.0023244684487592204,-0.01381007725439265
2024-06-07,XLV.US,Healthcare,146.43,5222299,-0.003756060916478954,-0.010107218466161472
2024-06-10,XLV.US,Healthcare,146.97,5397727,-0.008437096005987632,-0.0044226712934613
2024-06-11,XLV.US,Healthcare,146.36,5194123,-0.003006285870456593,0.006764143208526807
2024-06-12,XLV.US,Healthcare,146.05,6522859,0.002396439575487852,0.015200273878808623
2024-06-13,XLV.US,Healthcare,145.93,4720590,0.0060302884944836155,0.012471733022682008
2024-06-14,XLV.US,Healthcare,145.88,4109831,0.008294488620784302,0.027282698108034076
2024-06-17,XLV.US,Healthcare,145.73,4542990,0.006175804570095478,0.033006244424620856
2024-06-18,XLV.US,Healthcare,145.92,4872625,0.0013020833333334814,0.008223684210526327
2024-06-20,XLV.US,Healthcare,146.4,6653759,-0.0036202185792350017,0.010040983606557363
2024-06-21,XLV.US,Healthcare,146.81,8513040,-0.0072202166064981865,0.013010012941897742
2024-06-24,XLV.US,Healthcare,147.09,6446290,-0.014684886803997488,0.010469780406553664
2024-06-25,XLV.US,Healthcare,146.63,5171672,-0.015208347541430745,0.022096433199209065
2024-06-26,XLV.US,Healthcare,146.11,4572683,-0.019232085415098243,0.020600917117240325
2024-06-27,XLV.US,Healthcare,145.87,4637944,-0.010008912044971563,0.028038664564338234
2024-06-28,XLV.US,Healthcare,145.75,7656778,-0.010291595197255532,0.02950257289879943
2024-07-01,XLV.US,Healthcare,144.93,6562067,0.00013799765403965658,0.036224384185468805
2024-07-02,XLV.US,Healthcare,144.4,7536335,0.013296398891966765,0.036218836565096835
2024-07-03,XLV.US,Healthcare,143.3,7653965,0.028262386601535017,0.054849965108164644
2024-07-05,XLV.US,Healthcare,144.41,4846865,0.026729450869053428,0.044664496918496166
2024-07-08,XLV.US,Healthcare,144.25,4001547,0.024263431542461023,0.017885615251299836
2024-07-09,XLV.US,Healthcare,144.95,8337123,0.03387374956881706,0.01766126250431177
2024-07-10,XLV.US,Healthcare,146.32,5342450,0.02884089666484413,-0.0021186440677966045
2024-07-11,XLV.US,Healthcare,147.35,7692935,-0.001560909399389132,0.012826603325415853
2024-07-12,XLV.US,Healthcare,148.27,6614662,-0.002697781075065797,0.011533014095906013
2024-07-15,XLV.US,Healthcare,147.75,5804116,0.006565143824027064,0.011235194585448305
2024-07-16,XLV.US,Healthcare,149.86,7602476,-0.008207660483117718,0.009075136794341354
2024-07-17,XLV.US,Healthcare,150.54,10395531,-0.004450644347017363,0.008104158363225755
2024-07-18,XLV.US,Healthcare,147.12,11033367,0.013594344752583032,0.037996193583469395
2024-07-19,XLV.US,Healthcare,147.87,5985687,0.014134036653817628,0.033813484817745376
2024-07-22,XLV.US,Healthcare,148.72,5190313,0.00894298009682637,0.03415814954276497
2024-07-23,XLV.US,Healthcare,148.63,3553334,0.010428581040166973,0.038955796272623244
2024-07-24,XLV.US,Healthcare,149.87,6870395,-0.0016013878694869366,0.03209448188429964
2024-07-25,XLV.US,Healthcare,149.12,11472752,0.013680257510729543,0.03795600858369097
2024-07-26,XLV.US,Healthcare,149.96,6028837,0.00600160042678044,0.036609762603360796
2024-07-29,XLV.US,Healthcare,150.05,8227400,-0.02145951349550146,0.03545484838387192
2024-07-30,XLV.US,Healthcare,150.18,7269477,-0.01777866560127861,0.036156612065521454
2024-07-31,XLV.US,Healthcare,149.63,8417891,-0.024193009423243983,0.041168214930161096
2024-08-01,XLV.US,Healthcare,151.16,10357711,-0.012701772955808321,0.0328129134691717
2024-08-02,XLV.US,Healthcare,150.86,15742298,-0.005833222855627929,0.0420257192098632
2024-08-05,XLV.US,Healthcare,146.83,17575636,0.017571341006606067,0.0685827147040794
2024-08-06,XLV.US,Healthcare,147.51,13335705,0.025150837231374235,0.06182631685987383
2024-08-07,XLV.US,Healthcare,146.01,11484999,0.039380864324361387,0.058009725361276576
2024-08-08,XLV.US,Healthcare,149.24,11479079,0.02325113910479759,0.03155990351112292
2024-08-09,XLV.US,Healthcare,149.98,8550467,0.019269235898119907,0.03367115615415406
2024-08-12,XLV.US,Healthcare,149.41,5044497,0.029382236798072503,0.04236664212569452
2024-08-13,XLV.US,Healthcare,151.22,4815735,0.021161222060573914,0.026848300489353383
2024-08-14,XLV.US,Healthcare,151.76,4837347,0.0192409066947814,0.026884554559831297
2024-08-15,XLV.US,Healthcare,152.71,5886933,0.01355510444633623,0.022591840743893643
2024-08-16,XLV.US,Healthcare,152.87,4562665,0.016877085104991085,0.028586380584810556
2024-08-19,XLV.US,Healthcare,153.8,4729719,0.010208062418725516,0.011833550065019516
2024-08-20,XLV.US,Healthcare,154.42,4878366,0.007706255666364736,0.006087294391918352
2024-08-21,XLV.US,Healthcare,154.68,5530111,0.007176105508145847,0.008016550297388125
2024-08-22,XLV.US,Healthcare,154.78,4951898,0.008657449282853058,0.0032303915234526137
2024-08-23,XLV.US,Healthcare,155.45,4069501,0.011257639112254747,-0.006754583467352693
2024-08-26,XLV.US,Healthcare,155.37,4433688,0.009847460899787608,-0.008238398661260193
2024-08-27,XLV.US,Healthcare,155.61,3785444,0.0065548486601116895,-0.019407493091703643
2024-08-28,XLV.US,Healthcare,155.79,5150093,-0.008408755375826416,-0.017266833557994743
2024-08-29,XLV.US,Healthcare,156.12,4339350,-0.0138995644376122,-0.01985652062516008
2024-08-30,XLV.US,Healthcare,157.2,7020703,-0.01380407124681926,-0.020229007633587703
2024-09-03,XLV.US,Healthcare,156.9,7674912,-0.007393244104525132,-0.023518164435946454
2024-09-04,XLV.US,Healthcare,156.63,8235494,-0.008619038498371978,-0.02381408414735353
2024-09-05,XLV.US,Healthcare,154.48,7245564,0.008803728638011377,-0.019161056447436375
2024-09-06,XLV.US,Healthcare,153.95,7652025,0.01435531016563818,-0.015004871711594703
2024-09-09,XLV.US,Healthcare,155.03,6169412,0.014255305424756504,-0.026188479649100205
2024-09-10,XLV.US,Healthcare,155.74,7337319,-0.000770514960832136,-0.025362784127391902
2024-09-11,XLV.US,Healthcare,155.28,6636620,0.0005151983513653757,-0.012493560020607974
2024-09-12,XLV.US,Healthcare,155.84,4838262,0.0005133470225870962,-0.01969969199178645
2024-09-13,XLV.US,Healthcare,156.16,4358649,-0.00563524590163933,-0.014536372950819776
2024-09-16,XLV.US,Healthcare,157.24,4711902,-0.018061561943525817,-0.01589926227423044
2024-09-17,XLV.US,Healthcare,155.62,6279990,-0.009831641177226569,-0.017799768667266513
2024-09-18,XLV.US,Healthcare,155.36,7148920,-0.01782955715756962,-0.013388259526261659
2024-09-19,XLV.US,Healthcare,155.92,6717643,-0.01808619805028211,-0.02263981528989223
2024-09-20,XLV.US,Healthcare,155.28,8541635,-0.014554353426069033,-0.01384595569294178
2024-09-23,XLV.US,Healthcare,154.4,6416424,-0.002461139896372977,-0.01988341968911911
2024-09-24,XLV.US,Healthcare,154.09,5341811,-0.005710948147186645,-0.01933934713479124
2024-09-25,XLV.US,Healthcare,152.59,5940096,0.0020315879153287586,-0.014352185595386313
2024-09-26,XLV.US,Healthcare,153.1,6173093,-0.010320052253429024,-0.024101894186805972
2024-09-27,XLV.US,Healthcare,153.02,7312567,-0.00901842896353433,-0.028950463991635145
2024-09-30,XLV.US,Healthcare,154.02,7235028,-0.01980262303596947,-0.033826775743409976
2024-10-01,XLV.US,Healthcare,153.21,10560380,-0.009268324521898186,-0.031394817570654654
2024-10-02,XLV.US,Healthcare,152.9,7158480,0.0028776978417266452,-0.03126226291693923
2024-10-03,XLV.US,Healthcare,151.52,5550985,0.008249736008447695,-0.030689017951425535
2024-10-04,XLV.US,Healthcare,151.64,6591450,0.014837773674492238,-0.02571880770245305
2024-10-07,XLV.US,Healthcare,150.97,5922859,0.02497184871166458,-0.027820096707955155
2024-10-08,XLV.US,Healthcare,151.79,4726590,0.0069833322353252125,-0.025956914157717836
2024-10-09,XLV.US,Healthcare,153.34,7840031,-0.0003912873353332236,-0.034563714621103525
2024-10-10,XLV.US,Healthcare,152.77,4385633,-0.002487399358512943,-0.02395758329514952
2024-10-11,XLV.US,Healthcare,153.89,9354102,-0.004938592501137151,-0.024108129183182614
2024-10-14,XLV.US,Healthcare,154.74,4819781,-0.022036965232002048,-0.03515574512084785
2024-10-15,XLV.US,Healthcare,152.85,9088576,-0.011383709519136254,-0.03683349689237814
2024-10-16,XLV.US,Healthcare,153.28,4510189,-0.018789144050104345,-0.04207985386221291
2024-10-17,XLV.US,Healthcare,152.39,5430044,-0.01955508891659552,-0.05164380864886131
2024-10-18,XLV.US,Healthcare,153.13,9823968,-0.029648011493502158,-0.07372820479331277
2024-10-21,XLV.US,Healthcare,151.33,4825870,-0.016652349170686698,-0.06204982488601085
2024-10-22,XLV.US,Healthcare,151.11,5166889,-0.017933955396730927,-0.06551518761167363
2024-10-23,XLV.US,Healthcare,150.4,4910436,-0.015159574468085135,-0.050000000000000044
2024-10-24,XLV.US,Healthcare,149.41,5066266,-0.017000200789773046,-0.03600829931062177
2024-10-25,XLV.US,Healthcare,148.59,5314527,-0.005720438791304905,-0.029813580994683453
2024-10-28,XLV.US,Healthcare,148.81,4923484,-0.013708756131980304,-0.022982326456555402
2024-10-29,XLV.US,Healthcare,148.4,7342579,-0.0037061994609165483,-0.015026954177897678
2024-10-30,XLV.US,Healthcare,148.12,9211829,-0.0005401026194977732,-0.007899000810154044
2024-10-31,XLV.US,Healthcare,146.87,6701204,0.015251583032613869,0.0036767209096479903
2024-11-01,XLV.US,Healthcare,147.74,6896929,0.016515500203059474,-0.0039935020982807545
2024-11-04,XLV.US,Healthcare,146.77,5985990,0.01723785514750964,0.0003406690740612728
2024-11-05,XLV.US,Healthcare,147.85,5035268,-0.0042610754142712315,-0.007507609063239662
2024-11-06,XLV.US,Healthcare,148.04,10685862,-0.008173466630640225,-0.019859497433126205
2024-11-07,XLV.US,Healthcare,149.11,9381574,-0.03078264368586947,-0.032392193682516335
2024-11-08,XLV.US,Healthcare,150.18,8701068,-0.05553335996803832,-0.03648954587827957
2024-11-11,XLV.US,Healthcare,149.3,6072124,-0.04929671801741464,-0.03482920294708647
2024-11-12,XLV.US,Healthcare,147.22,7022700,-0.04082325770955031,-0.034506181225377075
2024-11-13,XLV.US,Healthcare,146.83,5981289,-0.026901859293060104,-0.039637676224205
2024-11-14,XLV.US,Healthcare,144.52,7936741,-0.0033905341821202084,-0.024425685026293942
2024-11-15,XLV.US,Healthcare,141.84,14246068,0.016356457980823524,-0.01783699943598427
2024-11-18,XLV.US,Healthcare,141.94,7933235,0.024306044807665073,-0.019233478934761128
2024-11-19,XLV.US,Healthcare,141.21,6205830,0.03512499114793566,-0.02754762410594158
2024-11-20,XLV.US,Healthcare,142.88,9328841,0.02848544232922734,-0.046192609182530764
2024-11-21,XLV.US,Healthcare,144.03,7969570,0.02346733319447325,-0.04186627785877939
2024-11-22,XLV.US,Healthcare,144.16,6330311,0.02074084350721428,-0.03752774694783567
2024-11-25,XLV.US,Healthcare,145.39,6834366,0.009835614553958427,-0.04174977646330558
2024-11-26,XLV.US,Healthcare,146.17,6018641,0.0038995689950058754,-0.044947663679277494
2024-11-27,XLV.US,Healthcare,146.95,5953240,-0.012589316093909453,-0.05444028581150051
2024-11-29,XLV.US,Healthcare,147.41,3521247,-0.02123329489179837,-0.06899124889763242
2024-12-02,XLV.US,Healthcare,147.15,6220907,-0.016649677200135993,-0.06510363574583766
2024-12-03,XLV.US,Healthcare,146.82,4236349,-0.018526086364255567,-0.06272987331426227
2024-12-04,XLV.US,Healthcare,146.74,5597844,-0.031347962382445305,-0.053018945072918044
2024-12-05,XLV.US,Healthcare,145.1,8948940,-0.028187456926257792,-0.04190213645761531
2024-12-06,XLV.US,Healthcare,144.28,6545159,-0.022802883282506237,-0.03167452176323815
2024-12-09,XLV.US,Healthcare,144.7,6258634,-0.03724948168624731,-0.02950932964754649
2024-12-10,XLV.US,Healthcare,144.1,7200614,-0.033934767522553644,-0.030950728660652405
2024-12-11,XLV.US,Healthcare,142.14,6895008,-0.03391022935134369,-0.0047840157591105825
2024-12-12,XLV.US,Healthcare,141.01,5994213,-0.03354372030352448,-0.007162612580667971
2024-12-13,XLV.US,Healthcare,140.99,7599399,-0.021207177814029476,-0.0029789346762182367
